0.4 0.9; -51.3008419 94.3008419 -113.10923928 -43.10923928; 0.26611325 0.14825537 0.15711873 0.12249621
0.4 0.9; -51.24354612 94.24354612 -113.0519435 -43.0519435; 0.26511325 0.14825537 0.15811873 0.12149621
0.4 0.9; -51.18625034 94.18625034 -112.99464772 -42.99464772; 0.26411325 0.14825537 0.15911873 0.12049621
0.4 0.9; -51.12895456 94.12895456 -112.93735194 -42.93735194; 0.26311325 0.14825537 0.16011873 0.11949621
0.4 0.9; -51.07165878 94.07165878 -112.88005616 -42.88005616; 0.26211325 0.14825537 0.16111873 0.11849621
0.4 0.9; -51.014363 94.014363 -112.82276038 -42.82276038; 0.26111325 0.14825537 0.16211873 0.11749621
0.4 0.9; -50.95706722 93.95706722 -112.7654646 -42.7654646; 0.26011325 0.14825537 0.16311873 0.11649621
0.4 0.9; -50.89977144 93.89977144 -112.70816882 -42.70816882; 0.25911325 0.14825537 0.16411873 0.11549621
0.4 0.9; -50.84247567 93.84247567 -112.65087304 -42.65087304; 0.25811325 0.14825537 0.16511873 0.11449621
0.4 0.9; -50.78517989 93.78517989 -112.59357726 -42.59357726; 0.25711325 0.14825537 0.16611873 0.11349621
0.4 0.9; -50.72788411 93.72788411 -112.53628148 -42.53628148; 0.25611325 0.14825537 0.16711873 0.11249621
0.4 0.9; -50.67058833 93.67058833 -112.4789857 -42.4789857; 0.25511325 0.14825537 0.16811873 0.11149621
0.4 0.9; -50.61329255 93.61329255 -112.42168992 -42.42168992; 0.25411325 0.14825537 0.16911873 0.11049621
0.4 0.9; -50.55599677 93.55599677 -112.36439414 -42.36439414; 0.25311325 0.14825537 0.17011873 0.10949621
0.4 0.9; -50.49870099 93.49870099 -112.30709836 -42.30709836; 0.25211325 0.14825537 0.17111873 0.10849621
0.4 0.9; -50.44140521 93.44140521 -112.24980258 -42.24980258; 0.25111325 0.14825537 0.17211873 0.10749621
0.4 0.9; -50.38410943 93.38410943 -112.1925068 -42.1925068; 0.25011325 0.14825537 0.17311873 0.10649621
0.4 0.9; -50.32681365 93.32681365 -112.13521102 -42.13521102; 0.24911325 0.14825537 0.17411873 0.10549621
0.4 0.9; -50.26951787 93.26951787 -112.07791524 -42.07791524; 0.24811325 0.14825537 0.17511873 0.10518743
0.4 0.9; -50.21222209 93.21222209 -112.02061947 -42.02061947; 0.24711325 0.14825537 0.17611873 0.10518743
0.4 0.9; -50.15492631 93.15492631 -111.96332369 -41.96332369; 0.24611325 0.14825537 0.17711873 0.10518743
0.4 0.9; -50.09763053 93.09763053 -111.90602791 -41.90602791; 0.24511325 0.14825537 0.17811873 0.10518743
0.4 0.9; -50.04033475 93.04033475 -111.84873213 -41.84873213; 0.24411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.98303897 92.98303897 -111.79143635 -41.79143635; 0.24311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.92574319 92.92574319 -111.73414057 -41.73414057; 0.24211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.86844741 92.86844741 -111.67684479 -41.67684479; 0.24111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.81115163 92.81115163 -111.61954901 -41.61954901; 0.24011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.75385585 92.75385585 -111.56225323 -41.56225323; 0.23911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.69656007 92.69656007 -111.50495745 -41.50495745; 0.23811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.6392643 92.6392643 -111.44766167 -41.44766167; 0.23711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.58196852 92.58196852 -111.39036589 -41.39036589; 0.23611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.52467274 92.52467274 -111.33307011 -41.33307011; 0.23511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.46737696 92.46737696 -111.27577433 -41.27577433; 0.23411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.41008118 92.41008118 -111.21847855 -41.21847855; 0.23311325 0.14825537 0.17870735 0.10518743
