0.5 0.3; 32.97938053 27.02061947 27.02061947 -57.02061947; 0.148 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.03667631 26.96332369 26.96332369 -56.96332369; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.09397209 26.90602791 26.90602791 -56.90602791; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.15126787 26.84873213 26.84873213 -56.84873213; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.20856365 26.79143635 26.79143635 -56.79143635; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.26585943 26.73414057 26.73414057 -56.73414057; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.32315521 26.67684479 26.67684479 -56.67684479; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.38045099 26.61954901 26.61954901 -56.61954901; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.43774677 26.56225323 26.56225323 -56.56225323; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.49504255 26.50495745 26.50495745 -56.50495745; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.55233833 26.44766167 26.44766167 -56.44766167; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.60963411 26.39036589 26.39036589 -56.39036589; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.66692989 26.33307011 26.33307011 -56.33307011; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.72422567 26.27577433 26.27577433 -56.27577433; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.78152145 26.21847855 26.21847855 -56.21847855; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.83881723 26.16118277 26.16118277 -56.16118277; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.89611301 26.10388699 26.10388699 -56.10388699; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 33.95340879 26.04659121 26.04659121 -56.04659121; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.01070457 25.98929543 25.98929543 -55.98929543; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.06800035 25.93199965 25.93199965 -55.93199965; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.12529612 25.87470388 25.87470388 -55.87470388; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.1825919 25.8174081 25.8174081 -55.8174081; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.23988768 25.76011232 25.76011232 -55.76011232; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.29718346 25.70281654 25.70281654 -55.70281654; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.35447924 25.64552076 25.64552076 -55.64552076; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.41177502 25.58822498 25.58822498 -55.58822498; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.4690708 25.5309292 25.5309292 -55.5309292; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.52636658 25.47363342 25.47363342 -55.47363342; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.58366236 25.41633764 25.41633764 -55.41633764; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.64095814 25.35904186 25.35904186 -55.35904186; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.69825392 25.30174608 25.30174608 -55.30174608; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.7555497 25.2444503 25.2444503 -55.2444503; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.81284548 25.18715452 25.18715452 -55.18715452; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.87014126 25.12985874 25.12985874 -55.12985874; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.92743704 25.07256296 25.07256296 -55.07256296; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 34.98473282 25.01526718 25.01526718 -55.01526718; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.0420286 24.9579714 24.9579714 -54.9579714; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.09932438 24.90067562 24.90067562 -54.90067562; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.15662016 24.84337984 24.84337984 -54.84337984; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.21391594 24.78608406 24.78608406 -54.78608406; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.27121172 24.72878828 24.72878828 -54.72878828; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.32850749 24.67149251 24.67149251 -54.67149251; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.38580327 24.61419673 24.61419673 -54.61419673; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.44309905 24.55690095 24.55690095 -54.55690095; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.50039483 24.49960517 24.49960517 -54.49960517; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.55769061 24.44230939 24.44230939 -54.44230939; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.61498639 24.38501361 24.38501361 -54.38501361; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.67228217 24.32771783 24.32771783 -54.32771783; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.72957795 24.27042205 24.27042205 -54.27042205; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.78687373 24.21312627 24.21312627 -54.21312627; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.84416951 24.15583049 24.15583049 -54.15583049; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.90146529 24.09853471 24.09853471 -54.09853471; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 35.95876107 24.04123893 24.04123893 -54.04123893; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.01605685 23.98394315 23.98394315 -53.98394315; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.07335263 23.92664737 23.92664737 -53.92664737; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.13064841 23.86935159 23.86935159 -53.86935159; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.18794419 23.81205581 23.81205581 -53.81205581; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.24523997 23.75476003 23.75476003 -53.75476003; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.30253575 23.69746425 23.69746425 -53.69746425; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.35983153 23.64016847 23.64016847 -53.64016847; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.41712731 23.58287269 23.58287269 -53.58287269; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.47442308 23.52557692 23.52557692 -53.52557692; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.53171886 23.46828114 23.46828114 -53.46828114; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.58901464 23.41098536 23.41098536 -53.41098536; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.64631042 23.35368958 23.35368958 -53.35368958; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.7036062 23.2963938 23.2963938 -53.2963938; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.76090198 23.23909802 23.23909802 -53.23909802; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.81819776 23.18180224 23.18180224 -53.18180224; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.87549354 23.12450646 23.12450646 -53.12450646; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.93278932 23.06721068 23.06721068 -53.06721068; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 36.9900851 23.0099149 23.0099149 -53.0099149; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.04738088 22.95261912 22.95261912 -52.95261912; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.10467666 22.89532334 22.89532334 -52.89532334; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.16197244 22.83802756 22.83802756 -52.83802756; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.21926822 22.78073178 22.78073178 -52.78073178; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.276564 22.723436 22.723436 -52.723436; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.33385978 22.66614022 22.66614022 -52.66614022; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.39115556 22.60884444 22.60884444 -52.60884444; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.44845134 22.55154866 22.55154866 -52.55154866; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.50574712 22.49425288 22.49425288 -52.49425288; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.5630429 22.4369571 22.4369571 -52.4369571; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.62033868 22.37966132 22.37966132 -52.37966132; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.67763445 22.32236555 22.32236555 -52.32236555; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.73493023 22.26506977 22.26506977 -52.26506977; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.79222601 22.20777399 22.20777399 -52.20777399; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.84952179 22.15047821 22.15047821 -52.15047821; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.90681757 22.09318243 22.09318243 -52.09318243; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 37.96411335 22.03588665 22.03588665 -52.03588665; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.02140913 21.97859087 21.97859087 -51.97859087; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.07870491 21.92129509 21.92129509 -51.92129509; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.13600069 21.86399931 21.86399931 -51.86399931; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.19329647 21.80670353 21.80670353 -51.80670353; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.25059225 21.74940775 21.74940775 -51.74940775; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.30788803 21.69211197 21.69211197 -51.69211197; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.36518381 21.63481619 21.63481619 -51.63481619; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.42247959 21.57752041 21.57752041 -51.57752041; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.47977537 21.52022463 21.52022463 -51.52022463; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.53707115 21.46292885 21.46292885 -51.46292885; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.59436693 21.40563307 21.40563307 -51.40563307; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.65166271 21.34833729 21.34833729 -51.34833729; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.70895849 21.29104151 21.29104151 -51.29104151; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.76625427 21.23374573 21.23374573 -51.23374573; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.82355005 21.17644995 21.17644995 -51.17644995; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.88084582 21.11915418 21.11915418 -51.11915418; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.9381416 21.0618584 21.0618584 -51.0618584; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 38.99543738 21.00456262 21.00456262 -51.00456262; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.05273316 20.94726684 20.94726684 -50.94726684; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.11002894 20.88997106 20.88997106 -50.88997106; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.16732472 20.83267528 20.83267528 -50.83267528; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.2246205 20.7753795 20.7753795 -50.7753795; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.28191628 20.71808372 20.71808372 -50.71808372; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.33921206 20.66078794 20.66078794 -50.66078794; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.39650784 20.60349216 20.60349216 -50.60349216; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.45380362 20.54619638 20.54619638 -50.54619638; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.5110994 20.4889006 20.4889006 -50.4889006; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.56839518 20.43160482 20.43160482 -50.43160482; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.62569096 20.37430904 20.37430904 -50.37430904; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.68298674 20.31701326 20.31701326 -50.31701326; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.74028252 20.25971748 20.25971748 -50.25971748; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.7975783 20.2024217 20.2024217 -50.2024217; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.85487408 20.14512592 20.14512592 -50.14512592; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.91216986 20.08783014 20.08783014 -50.08783014; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 39.96946564 20.03053436 20.03053436 -50.03053436; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.02676141 19.97323859 19.97323859 -49.97323859; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.08405719 19.91594281 19.91594281 -49.91594281; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.14135297 19.85864703 19.85864703 -49.85864703; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.19864875 19.80135125 19.80135125 -49.80135125; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.25594453 19.74405547 19.74405547 -49.74405547; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.31324031 19.68675969 19.68675969 -49.68675969; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.37053609 19.62946391 19.62946391 -49.62946391; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.42783187 19.57216813 19.57216813 -49.57216813; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.48512765 19.51487235 19.51487235 -49.51487235; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.54242343 19.45757657 19.45757657 -49.45757657; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.59971921 19.40028079 19.40028079 -49.40028079; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.65701499 19.34298501 19.34298501 -49.34298501; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.71431077 19.28568923 19.28568923 -49.28568923; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.77160655 19.22839345 19.22839345 -49.22839345; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.82890233 19.17109767 19.17109767 -49.17109767; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.88619811 19.11380189 19.11380189 -49.11380189; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 40.94349389 19.05650611 19.05650611 -49.05650611; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.00078967 18.99921033 18.99921033 -48.99921033; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.05808545 18.94191455 18.94191455 -48.94191455; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.11538123 18.88461877 18.88461877 -48.88461877; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.17267701 18.82732299 18.82732299 -48.82732299; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.22997278 18.77002722 18.77002722 -48.77002722; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.28726856 18.71273144 18.71273144 -48.71273144; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.34456434 18.65543566 18.65543566 -48.65543566; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.40186012 18.59813988 18.59813988 -48.59813988; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.4591559 18.5408441 18.5408441 -48.5408441; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.51645168 18.48354832 18.48354832 -48.48354832; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.57374746 18.42625254 18.42625254 -48.42625254; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.63104324 18.36895676 18.36895676 -48.36895676; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.68833902 18.31166098 18.31166098 -48.31166098; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.7456348 18.2543652 18.2543652 -48.2543652; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.80293058 18.19706942 18.19706942 -48.19706942; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.86022636 18.13977364 18.13977364 -48.13977364; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.91752214 18.08247786 18.08247786 -48.08247786; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 41.97481792 18.02518208 18.02518208 -48.02518208; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.0321137 17.9678863 17.9678863 -47.9678863; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.08940948 17.91059052 17.91059052 -47.91059052; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.14670526 17.85329474 17.85329474 -47.85329474; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.20400104 17.79599896 17.79599896 -47.79599896; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.26129682 17.73870318 17.73870318 -47.73870318; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.3185926 17.6814074 17.6814074 -47.6814074; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.37588837 17.62411163 17.62411163 -47.62411163; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.43318415 17.56681585 17.56681585 -47.56681585; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.49047993 17.50952007 17.50952007 -47.50952007; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.54777571 17.45222429 17.45222429 -47.45222429; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.60507149 17.39492851 17.39492851 -47.39492851; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.66236727 17.33763273 17.33763273 -47.33763273; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.71966305 17.28033695 17.28033695 -47.28033695; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.77695883 17.22304117 17.22304117 -47.22304117; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.83425461 17.16574539 17.16574539 -47.16574539; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.89155039 17.10844961 17.10844961 -47.10844961; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 42.94884617 17.05115383 17.05115383 -47.05115383; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.00614195 16.99385805 16.99385805 -46.99385805; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.06343773 16.93656227 16.93656227 -46.93656227; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.12073351 16.87926649 16.87926649 -46.87926649; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.17802929 16.82197071 16.82197071 -46.82197071; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.23532507 16.76467493 16.76467493 -46.76467493; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.29262085 16.70737915 16.70737915 -46.70737915; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.34991663 16.65008337 16.65008337 -46.65008337; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.40721241 16.59278759 16.59278759 -46.59278759; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.46450819 16.53549181 16.53549181 -46.53549181; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.52180397 16.47819603 16.47819603 -46.47819603; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.57909974 16.42090026 16.42090026 -46.42090026; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.63639552 16.36360448 16.36360448 -46.36360448; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.6936913 16.3063087 16.3063087 -46.3063087; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.75098708 16.24901292 16.24901292 -46.24901292; 0.1475566 0.17289866 0.17905973 0.15721638
0.5 0.3; 43.80828286 16.19171714 16.19171714 -46.19171714; 0.1475566 0.17289866 0.17905973 0.15721638
